track_id,title,name,album,genre_top,split
87070,Argonaut Into Deep Space (SFI remix),(F.E.V.E.R.),Realm of the New Day - The Remixes,Electronic,training
87096,AMLUN,XPURM,PRUMX,Instrumental,training
87097,EDNMA,XPURM,PRUMX,Instrumental,training
87098,WKLDN,XPURM,PRUMX,Instrumental,training
87099,USTKA,XPURM,PRUMX,Instrumental,training
87100,BRPLE,XPURM,PRUMX,Instrumental,training
87101,AJQEA,XPURM,PRUMX,Instrumental,training
87102,FYSTN,XPURM,PRUMX,Instrumental,training
87103,VNADS,XPURM,PRUMX,Instrumental,training
87104,CNUNU,XPURM,PRUMX,Instrumental,training
87105,DUITA,XPURM,PRUMX,Instrumental,training
87106,UISTS,XPURM,PRUMX,Instrumental,training
87107,MKRDZ,XPURM,PRUMX,Instrumental,training
87108,DWMWD,XPURM,PRUMX,Instrumental,training
87121,Sadie (4-Track Demo),The Planes,Drinks on Amps,Rock,training
87151,Open up your eyes,Still Pluto,Welcome to the World,Rock,training
87152,Angel,Still Pluto,Welcome to the World,Rock,training
87153,Southern spirit,Still Pluto,Welcome to the World,Rock,training
87154,My own God,Still Pluto,Welcome to the World,Rock,training
87155,Be what you wanna be,Still Pluto,Welcome to the World,Rock,training
87157,Back (In Time) To (Save) The Future,Dr. Wylie,The Trillmont Playbook,Electronic,training
87158,"It's Ok, We Have Chemistry",Dr. Wylie,The Trillmont Playbook,Electronic,training
87159,Keep In Style,Dr. Wylie,The Trillmont Playbook,Electronic,training
87160,Extracurricular Twerk,Dr. Wylie,The Trillmont Playbook,Electronic,training
87161,Perception,Dr. Wylie,The Trillmont Playbook,Electronic,training
87185,All Those I Know,Eric & Magill,All Those I Know,Pop,training
87186,You Make It So Good,Eric & Magill,All Those I Know,Pop,training
87187,Should We All Wake Up,Eric & Magill,All Those I Know,Pop,training
87188,Grandpa's Pink Wine,Eric & Magill,All Those I Know,Pop,training
87189,Vegetable Gardeners,Eric & Magill,All Those I Know,Pop,training
87190,I Hear Trumpets,Eric & Magill,All Those I Know,Pop,training
87191,Pontoon Boats,Eric & Magill,All Those I Know,Pop,training
87192,"Gentle, Polite",Eric & Magill,All Those I Know,Pop,training
87193,Old Man Winter,Eric & Magill,All Those I Know,Pop,training
87194,Birthdays Are Important,Eric & Magill,All Those I Know,Pop,training
87237,Only,Kris Keyser,Kris Keyser,Electronic,training
87322,The Truth,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",Pop,training
87323,Sentimental Seek,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",Pop,training
87324,Harmony To My Heartbeat,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",Pop,training
87325,On The Borderline,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",Pop,training
87361,Echo of Suggestion,Nisi Period,Soon the Love Balloon Will Pop,Rock,training
87362,Unless,Nisi Period,Soon the Love Balloon Will Pop,Rock,training
87363,Treat Her Like a Sailor,Nisi Period,Soon the Love Balloon Will Pop,Rock,training
87377,Yukiai,Kakurenbo,Yukiai No Sora,Electronic,training
87430,BooBoo Halloween,Bludded Head,"Live on WFMU's My Castle of Quiet, 5.10.2013",Rock,training
87431,Bone Soup,Bludded Head,"Live on WFMU's My Castle of Quiet, 5.10.2013",Rock,training
87490,Step Up To The Plate (Be A Runaway),Born Loose,"Live on WFMU's Three Chord Monte with Joe Belock - May 21, 2013",Rock,validation
87639,Meditation Inside,Lantriperc,Elevate Your Force,Electronic,training
87641,Level Up,Lantriperc,Elevate Your Force,Electronic,training
87642,Simple Jungle List,Lantriperc,Elevate Your Force,Electronic,training
87643,People Machine,Lantriperc,Elevate Your Force,Electronic,training
87644,Technique Mecha,Lantriperc,Elevate Your Force,Electronic,training
87645,Paper For Dragon,Lantriperc,Elevate Your Force,Electronic,training
87965,As I Sailed,"Howie Mitchell, Ed Trickett","Singing at the Tangermans, June 1962",Folk,validation
87966,Mary Had A Baby,"Howie Mitchell, Ed Trickett","Singing at the Tangermans, June 1962",Folk,validation
87967,Lassie Wi a Yellow Coatie,Sandy & Caroline Paton,"Singing at the Tangermans, June 1962",Folk,training
87968,The Rivers of Texas,Sandy & Caroline Paton,"Singing at the Tangermans, June 1962",Folk,training
87971,Little Brown Dog,Sandy & Caroline Paton,"Singing at the Tangermans, June 1962",Folk,training
87972,Man of Constant Sorrow,"Howie Mitchell, Ed Trickett","Singing at the Tangermans, June 1962",Folk,validation
88428,"Hey, Predator Drone",Human Resources,Oxyc Woody II,Pop,training
88429,Stinger Sisters,Human Resources,Oxyc Woody II,Pop,training
88485,Pea Surgery,Naval Cassidy,Urine Cakes,Experimental,validation
88486,Be Nice,Crank Sturgeon & Peeesseye,Urine Cakes,Experimental,training
88846,Stickybee,Josh Woodward,Dirty Wings,Folk,training
88848,Gravity,Josh Woodward,Dirty Wings,Folk,training
88854,Methylchloroisothiazolinone,Josh Woodward,Dirty Wings,Folk,training
88856,Nincompoop,Josh Woodward,Dirty Wings,Folk,training
88858,The Vagabond,Josh Woodward,Dirty Wings,Folk,training
88860,The Raven and the Swan,Josh Woodward,Dirty Wings,Folk,training
88861,Cien Volando,Josh Woodward,Dirty Wings,Folk,training
88863,Gallows Hill,Josh Woodward,Dirty Wings,Folk,training
88864,Insomnia,Josh Woodward,Dirty Wings,Folk,training
88867,Omaha,Josh Woodward,Dirty Wings,Folk,training
88868,But It Did,Josh Woodward,Dirty Wings,Folk,training
88869,Gallows Hill (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88871,Omaha (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88872,I Want to Destroy Something Beautiful (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88873,Cien Volando (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88874,The Raven and the Swan (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88875,But It Did (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88876,Nincompoop (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88877,Insomnia (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88878,Gravity (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88879,Stickybee (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88892,The Vagabond (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),Folk,training
88899,"Brown, Grey, Green",Hunter-Gatherer,"Live on CJSW's White Lodge/Black Lodge June 21, 2011",Rock,training
88900,Magpie Trap,Hunter-Gatherer,"Live on CJSW's White Lodge/Black Lodge June 21, 2011",Rock,training
88959,Dead Bodies,TIGERBERRY,Teenage Crown (Extended Play),Rock,training
88960,Queen (Mugl Remix),TIGERBERRY,Teenage Crown (Extended Play),Rock,training
89178,The Walker,Chuzausen,Awesome Is Grey,Hip-Hop,validation
89179,Epic Fail,Chuzausen,Awesome Is Grey,Hip-Hop,validation
89192,Raro Bueno,Chuzausen,Awesome Is Grey,Hip-Hop,validation
89195,Golden Tales,Chuzausen,Awesome Is Grey,Hip-Hop,validation
89196,Dramatronico,Chuzausen,Awesome Is Grey,Hip-Hop,validation
89212,Side A,Nat Roe,S/T,Experimental,training
89350,tilt,Art of Flying,An Eye Full of Lamp,Folk,training
89376,Logic PIano,Stanislav Bobrytskyy,WHNZ​:64​:MFBL,Experimental,training
89441,morning star,Art of Flying,An Eye Full of Lamp,Folk,training
89445,Outta My Head,Shad + Skratch Bastid,netBloc Vol. 44: Break From The System That Gotcha,Hip-Hop,test
89447,One Way Ticket (Featuring Tab & D Spliff),Anitek,netBloc Vol. 44: Break From The System That Gotcha,Hip-Hop,training
89456,Montagnes russes (Serge Fiori),Alaclair Ensemble,netBloc Vol. 44: Break From The System That Gotcha,Hip-Hop,training
89473,Get Up Stand Up (Featuring Brother Ali),Public Enemy,netBloc Vol. 44: Break From The System That Gotcha,Hip-Hop,training
89474,Jocose Jon,Monk Turner,netBloc Vol. 44: Break From The System That Gotcha,Electronic,training
89477,Great Open Sea,Wellington Sea Shanty Society,netBloc Vol. 44: Break From The System That Gotcha,Folk,validation
89482,Great Lakes,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",Folk,training
89484,Requiem for a Small Town,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",Folk,training
89485,Song in my Heart,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",Folk,training
89486,Poor Man,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",Folk,training
89639,True Romance (Sometimes),Seneca,The Cashmere Jumper EP,Electronic,training
89704,Turn Your Back,The Woolen Men,Tour Tape Number 2,Rock,training
89814,Dreams,ENDRUDARK,Dreams,Electronic,training
89815,Nigtht_City,ENDRUDARK,Dreams,Electronic,training
89816,Time Up,ENDRUDARK,Dreams,Electronic,training
89817,Sustem 240,ENDRUDARK,Dreams,Electronic,training
89841,You Dress Like an Asshole (prod. by Lunice),Not The 1s,Why You Cryin,Hip-Hop,training
89843,To the Last Drop (prod. by Waes One),Not The 1s,Why You Cryin,Hip-Hop,training
89846,Fly as Fuck feat. Isaiah Toothtaker (prod. by Young L),Not The 1s,Why You Cryin,Hip-Hop,training
89847,Boostin feat. Waes One (prod. by Eric Steuer),Not The 1s,Why You Cryin,Hip-Hop,training
89848,Not the 1s (prod. by Mexicans with Guns),Not The 1s,Why You Cryin,Hip-Hop,training
89857,Silverstein Status (prod. by Monster Rally),Not The 1s,Why You Cryin,Hip-Hop,training
89859,Your Dad Hate Me (prod. by Daedelus),Not The 1s,Why You Cryin,Hip-Hop,training
89860,Speedin on You Slowpokes (prod. by dÉbruit),Not The 1s,Why You Cryin,Hip-Hop,training
89991,[radiolibre] Ruidos del Trabajo... 10.Particulas Sonicas...,Jazznoize,nx2013-08,Experimental,training
89992,[upl053] Verdant Peal - 03.Patau Limbo,Secrets Of The 45,nx2013-08,Experimental,training
90027,The Breath,Geometrie Variabili,the Breath,Experimental,training
90074,Mental Communication,Egg Nebula,Underground Heritage,Electronic,training
90278,"Thunder Storm - Vancouver, BC September 5 2013",Lee Rosevere,Vancouver Thunder Storm,Experimental,training
90526,Ruca,Rod Hamilton,Teal,Instrumental,test
90527,Mushroom,Rod Hamilton,Teal,Instrumental,test
90529,Ruby,Rod Hamilton,Teal,Instrumental,test
90530,Zoey,Rod Hamilton,Teal,Instrumental,test
90570,One Fine Day at the Circus,Pilesar,Underscores,Pop,training
90579,Spider Dance,Pilesar,Underscores,Pop,training
90582,End Theme,Pilesar,Underscores,Pop,training
90583,Biological Clock Tower (bonus),Pilesar,Underscores,Pop,training
90587,"Squid Dance, Squid Waltz (bonus)",Pilesar,Underscores,Pop,training
90589,The Spirit Kind (bonus),Pilesar,Underscores,Pop,training
90590,Cage (bonus),Pilesar,Underscores,Pop,training
90591,In the Raw (bonus),Pilesar,Underscores,Pop,training
90592,Bullets Have No Effect,Pilesar,Underscores,Pop,training
90616,Gato,Rod Hamilton,Teal,Instrumental,test
90617,Agnes,Rod Hamilton,Teal,Instrumental,test
90618,Bird,Rod Hamilton,Teal,Instrumental,test
90625,Every Song I Sing,Nick Corbo,Bird Watching In America,Folk,training
90639,lord,Noaidi,"A certain reticent instinct, beyond reason",Rock,training
90652,A Lament,Wreck and Reference,Black cassette,Rock,training
90695,Percuté,Aussitôt Mort,6 songs,Rock,training
90804,"Press, Stir Up and Stretch With a Dotted Line",HighWay17,Paly|toxic Loops,Experimental,training
90824,Don't Lie,The Mantles,"Live on WFMU's Hello Children with Faye - July 20, 2013",Pop,training
90826,Reason's Run,The Mantles,"Live on WFMU's Hello Children with Faye - July 20, 2013",Pop,training
90828,Happy Island,The Mantles,"Live on WFMU's Hello Children with Faye - July 20, 2013",Pop,training
90982,"Gangstas, Guns, Liquor",Mported Flows,Three Pronged Fork,Hip-Hop,training
90987,Hip-Hop Lives (Your Media's Dead),Mported Flows,Three Pronged Fork,Hip-Hop,training
90993,Where Am I?,Mported Flows,Three Pronged Fork,Hip-Hop,training
91081,D_BAILE,URB,U_END,Electronic,training
91082,HORNSONG,URB,U_END,Electronic,training
91083,SURDO,URB,U_END,Electronic,training
91084,EL_ECTRO,URB,U_END,Electronic,training
91085,THISBASS,URB,U_END,Electronic,training
91086,MAU,URB,U_END,Electronic,training
91087,IDY,URB,U_END,Electronic,training
91088,CORTE_COSTURA,URB,U_END,Electronic,training
91089,TONTURA,URB,U_END,Electronic,training
91092,Meth,Cuntz,"Live on WFMU's Cherry Blossom Clinic with Terre T - September 14, 2013",Rock,training
91093,Birthday Song,Cuntz,"Live on WFMU's Cherry Blossom Clinic with Terre T - September 14, 2013",Rock,training
91098,Adrian,Rachel Ries,"Live on WFMU's Shrunken Planet with Jeffrey Davison - August 10, 2013",Folk,training
91102,I See It Coming,Rachel Ries,"Live on WFMU's Shrunken Planet with Jeffrey Davison - August 10, 2013",Folk,training
91130,Foundation Of Pain Management,Chuck Bettis & Joe Merolla,live at Agne Noir 9/19/13,Experimental,training
91157,The Cave of Time,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91158,The Perfect Planet,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91159,The Race Forever,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91160,Invaders From Within,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91161,The Reality Machine,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91162,Motocross Mania,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91163,You Are A Monster,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91164,Roller Star,Monroeville Music Center,Choose Your Own Adventure,Pop,training
91170,Horses,Mariana Päraway,Los peces,Folk,validation
91177,Drops of brandy - The mountain kid,Aislinn,Aislinn,International,training
91178,Toss the feathers - Otter's holt,Aislinn,Aislinn,International,training
91179,Morrisson's jig - Leslie's march,Aislinn,Aislinn,International,training
91181,Moorlough shore,Aislinn,Aislinn,International,training
91182,Lunassa,Aislinn,Aislinn,International,training
91183,Lea rig - Dusty window,Aislinn,Aislinn,International,training
91184,Providence reel - Man of the house - Speed the plough,Aislinn,Aislinn,International,training
91185,Sliabh - Cathal,Aislinn,Aislinn,International,training
91186,Capclear,Aislinn,Aislinn,International,training
91187,Fourteen days,Aislinn,Aislinn,International,training
91205,Picture it all,Lorenzo's Music,Picture it all,Rock,training
91228,Softens The Blow,Lonely Faction,So Few Comfortable Places,Folk,training
91238,High Tide/Low Tide,Lonely Faction,So Few Comfortable Places,Folk,training
91306,NY Don't Sleep (Luckstrumental),BADLUCK,Master Don,Hip-Hop,training
91309,Advice (Instrumental),Mported Flows,Advice,Hip-Hop,training
91312,Sensitive Information,Mported Flows,Advice,Hip-Hop,training
91315,Master Plan (Dark Days Instrumental),Mported Flows,Master Plan,Hip-Hop,training
91317,Master Plan (Show Disc Instrumental),Mported Flows,Master Plan,Hip-Hop,training
91318,Master Plan (Bonus Beat Break Dubb),Mported Flows,Master Plan,Hip-Hop,training
91319,Sad But True (Non-Album Track),Mported Flows,Master Plan,Hip-Hop,training
91329,You Gotta Lose / Milk Cow Blues,Obits,"Live on WFMU's Cherry Blossom Clinic - Sep 21, 2013",Rock,training
91349,Summer Read,The Mantles,"Live on WFMU's Hello Children with Faye - July 20, 2013",Pop,training
91443,Easy Sometimes,Cal Folger Day,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Aug 3, 2013",Folk,training
91455,FORWARD,Free Pizza,KOOL IS THE ROOL,Rock,training
91458,DUCKS,Free Pizza,KOOL IS THE ROOL,Rock,training
91459,COME CLOSE TO ME,Free Pizza,KOOL IS THE ROOL,Rock,training
91468,By Design,Mystery Pills,Mystery Pills,Pop,test
91471,Olympic Gardens,Mystery Pills,Mystery Pills,Pop,test
91619,A ninja among culturachippers,Rolemusic,gig's n' contest,Electronic,training
91620,ayVentura,Rolemusic,gig's n' contest,Electronic,training
91621,Another beek beep beer please,Rolemusic,gig's n' contest,Electronic,training
91622,Scape from the city,Rolemusic,gig's n' contest,Electronic,training
91623,Death on the battlefield,Rolemusic,gig's n' contest,Electronic,training
91624,Donsi Killed la rioja star (Familiar live),Rolemusic,gig's n' contest,Electronic,training
91625,l3go,Rolemusic,gig's n' contest,Electronic,training
91755,Action Potential,Kris Keyser,Symmetry,Electronic,training
91788,Holly And The Ivy,Three Jolly Rogues,Three Jolly Rogues,Folk,training
91790,The Fish in the Sea,Three Jolly Rogues,Three Jolly Rogues,Folk,training
91791,Good Old Colony Days,Three Jolly Rogues,Three Jolly Rogues,Folk,training
91793,Little Birdie,Three Jolly Rogues,Three Jolly Rogues,Folk,training
91796,Greenland Whale Fisheries,Three Jolly Rogues,Three Jolly Rogues,Folk,training
91797,In Some Ladys Garden,Three Jolly Rogues,Three Jolly Rogues,Folk,training
91851,Angel's Fall (Instrumental),Archétypo 120,"First Whispers: Live at PlanoB, Porto, 20/03/08",Rock,training
91868,Rock De La Basura,Los Margaritos,Melcochambre Sónico,Rock,training
91869,Gato de basurero,Los Margaritos,Melcochambre Sónico,Rock,training
91894,Toy Guitar 1,Lezet,Dabblings 3,Experimental,training
91897,Toy Guitar 4,Lezet,Dabblings 3,Experimental,training
91899,Toy Guitar 6 (Exotica),Lezet,Dabblings 3,Experimental,training
91900,Toy Guitar 7 (vox),Lezet,Dabblings 3,Experimental,training
91933,Noise Of Welcome,Zachary Cale,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",Folk,training
91934,Hold Fast,Zachary Cale,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",Folk,training
91936,Morning Glory Kid,Zachary Cale,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",Folk,training
91937,Love In Vain,Zachary Cale,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",Folk,training
91938,Blood Rushes On,Zachary Cale,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",Folk,training
91958,Catch The Knife,Graeme Mark,Graeme Mark Live in Radio Bunker,Folk,training
91960,Feel No Stress,Čaj na Ex,Čaj na ex Live from Radio Bunker,International,training
92124,#800080,The Craters,Velcro,Pop,training
92125,In It For You,The Craters,Velcro,Pop,training
92129,Go For It,The Craters,Velcro,Pop,training
92130,Velcro,The Craters,Velcro,Pop,training
92131,Out,The Craters,Velcro,Pop,training
92206,Zlevnené zboží,Čaj na Ex,Čaj na ex Live from Radio Bunker,International,training
92275,Antarctic Rhythms (Invincible Hip Hop Mix),DJ Spooky,Of Water and Ice,Electronic,training
92282,Arctic Rhythms (Dubstep Mix),DJ Spooky,Of Water and Ice,Electronic,training
92283,Antarctic Dawn (Bonus Track),DJ Spooky,Of Water and Ice,Electronic,training
92284,Of Water and Ice feat. Jin-Xiang JX Yu (Dubstep Remix - Bonus Track),DJ Spooky,Of Water and Ice,Electronic,training
92292,Contentment,Graeme Mark,Graeme Mark Live in Radio Bunker,Folk,training
92366,Horror House,Out Of Orion (Ox3),Spectral Voices,Electronic,test
92466,This Modem Life,Decktonic,Youth Worship,Electronic,training
92508,Spock Fingers,Spray Paint,"Live on WFMU's Cherry Blossom Clinic with Terre T - October 5, 2013",Rock,training
92535,Falcon Song,Andrea Tomasi,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",Folk,training
92536,West Virginia,Andrea Tomasi,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",Folk,training
92538,Flock of Arrows,Andrea Tomasi,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",Folk,training
92539,Honey Bee,Andrea Tomasi,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",Folk,training
92540,Capture Me,Andrea Tomasi,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",Folk,training
92546,Electronaut,Aerologic,Best Bytes Volume 2,Electronic,training
92548,Memories,Psychadelik Pedestrian,Best Bytes Volume 2,Electronic,training
92549,I'm Chilled (Beat Doctor remix),Risey,Best Bytes Volume 2,Electronic,validation
92551,Twenty Ten,Marc Burt,Best Bytes Volume 2,Electronic,training
92554,Black Magic,JMD,Best Bytes Volume 2,Electronic,training
92556,Outer Self,Psychadelik Pedestrian,Best Bytes Volume 2,Electronic,training
92561,Twisted Orchestra,Beat Doctor,Best Bytes Volume 2,Electronic,training
92562,You Make Me (Beat Doctor remix),Redmann,Best Bytes Volume 2,Electronic,training
92564,Baby Crying,Fioko,Best Bytes Volume 2,Electronic,training
92565,Birdie,Reier,Membrane,Experimental,training
92573,Сarnivore,Reier,Membrane,Experimental,training
92574,We'll meet again,Reier,Membrane,Experimental,training
92868,King Of Queens,American Ice Age,The American Ice Age - MMXIII,Rock,training
92872,Fear in the Dust Bowl,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92873,Caravan for the Departed,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92874,Phonograph Recordings Sleepy City,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92878,A Sad Song for Junction City Fields,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92881,Jesus Gonna Bring Me Rain,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92885,Cloud Poems,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92886,Bleach Bypass Landscape,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92887,God speed the Plow,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92888,Sings the Destitute Children of Great Bend,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92889,Hope in Monoculture,The Fucked Up Beat,A Bomb Shelter in Kansas,Experimental,training
92947,Intro,Muhmood,Tamara and Demon,Instrumental,training
92948,Ghost,Muhmood,Tamara and Demon,Instrumental,training
92949,Chase,Muhmood,Tamara and Demon,Instrumental,training
92950,Dream,Muhmood,Tamara and Demon,Instrumental,training
92951,Night,Muhmood,Tamara and Demon,Instrumental,training
92952,In The House,Muhmood,Tamara and Demon,Instrumental,training
92953,Organ Etude,Muhmood,Tamara and Demon,Instrumental,training
92954,Studio,Muhmood,Tamara and Demon,Instrumental,training
92955,Finale,Muhmood,Tamara and Demon,Instrumental,training
93074,Spirit First,Levi Weaver,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013",Folk,validation
93075,Song In My Branches,Levi Weaver,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013",Folk,validation
93076,We're Tornadoes When We Dance,Levi Weaver,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013",Folk,validation
93363,Sunshine Radio,Jupiter Makes Me Scream,Tuesday Morning Huricane,Electronic,training
93364,This Girl,Jupiter Makes Me Scream,Tuesday Morning Huricane,Electronic,training
93518,Mantilla,Moon Veil,Snake Charm,Electronic,test
93519,Scorpio,Moon Veil,Snake Charm,Electronic,test
93520,Slow Moving,Moon Veil,Snake Charm,Electronic,test
93521,Ivory,Moon Veil,Snake Charm,Electronic,test
93522,Snake Charm,Moon Veil,Snake Charm,Electronic,test
93523,Up There,Moon Veil,Snake Charm,Electronic,test
93704,Don't Love You,The Chapin Sisters,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013",Folk,training
93710,Palm Tree,The Chapin Sisters,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013",Folk,training
93712,Bird Song,The Chapin Sisters,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013",Folk,training
93716,Let Me Go,The Chapin Sisters,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013",Folk,training
93727,endless #05,etc.,[EPV_146] endless,Electronic,training
93867,Peanut Butter Jesus,Vitamin Pets,Peanut Butter Jesus,Rock,training
93868,Christmas Song,Vitamin Pets,Christmas Song,Rock,training
93915,Downtown Serenade,Jahzzar,Viikinsaari,Instrumental,training
93917,Flood,Jahzzar,Viikinsaari,Instrumental,training
93918,Keep Calm,Jahzzar,Viikinsaari,Instrumental,training
93919,Runaway,Jahzzar,Viikinsaari,Instrumental,training
93920,The Lake,Jahzzar,Viikinsaari,Instrumental,training
93921,Wet Socks,Jahzzar,Viikinsaari,Instrumental,training
93940,December,kesson shoujo,childhood in housing complex,Electronic,training
93941,October,kesson shoujo,childhood in housing complex,Electronic,training
93942,Weekends Away,Ready for Men,Two Young Boys,Pop,training
93943,One Way Love,Ready for Men,Two Young Boys,Pop,training
93944,Waiting Until Then,Ready for Men,Two Young Boys,Pop,training
93950,Chuck Norris,Lemur,Lemur,Rock,validation
93956,Flea Circus,Lemur,Lemur,Rock,validation
93981,Košielka,Abraka Dub,Abraka Dub,International,training
93983,Hallway,Bugs and Rats,Adidas,Rock,validation
93985,Hot Skins,Bugs and Rats,Adidas,Rock,validation
93986,Irish Clouds,Bugs and Rats,Adidas,Rock,validation
94026,Without A Soul,Obnox,"Live on WFMU with Brian Turner - November 12, 2013",Rock,training
94033,Life Of Butterflies,Coldnoise,Tales For Mind,Instrumental,training
94034,Corruptionfields,Coldnoise,Tales For Mind,Instrumental,training
94035,Glassheart,Coldnoise,Tales For Mind,Instrumental,training
94036,Tale For Mind,Coldnoise,Tales For Mind,Instrumental,training
94037,Memories,Coldnoise,Tales For Mind,Instrumental,training
94038,Poems,Coldnoise,Tales For Mind,Instrumental,training
94039,Your Wonderland,Coldnoise,Tales For Mind,Instrumental,training
94093,prologue: in recollection and amazement,Westy Reflector,Transient Lines,Rock,test
94099,fire in the arcade (the reflectors),Westy Reflector,Transient Lines,Rock,test
94101,dreamy solace of rivers and bridges [disquiet0088],Westy Reflector,Transient Lines,Rock,test
94102,man again,Westy Reflector,Transient Lines,Rock,test
94263,Third Breach,Pandacetamol,Breaching Airwaves,Electronic,training
94348,Don't Do It,Railkid Station,"Tramps Are Handsome, We're The Jugglers",Rock,training
94411,Ichill,Kakurenbo,Matsuyoi No Tsuki,Electronic,training
94414,Kogarashi,Kakurenbo,Matsuyoi No Tsuki,Electronic,training
94415,Somatou,Kakurenbo,Matsuyoi No Tsuki,Electronic,training
94419,An Anthem For The Dying West,That Awful Rhythm,netBloc Vol. 45: Old Orchard Ave,Rock,training
94422,Shootin Blanks,Mr. & Mrs. Smith,netBloc Vol. 45: Old Orchard Ave,Folk,training
94423,Asterisk,Bored With Four,netBloc Vol. 45: Old Orchard Ave,Pop,training
94426,Dreams Of Summer,The Bins & Nardo,netBloc Vol. 45: Old Orchard Ave,Hip-Hop,training
94449,Chapelle Intro,Tha Silent Partner,"Platters, Act 5: The Silent Anniversary (10 Years Of Tha Silent Partner)",Hip-Hop,training
94465,TSP And The Moon,Tha Silent Partner,"Platters, Act 5: The Silent Anniversary (10 Years Of Tha Silent Partner)",Hip-Hop,training
94467,"Meant 4 Me, Meant 4 U (music, I love you) (Outro)",Tha Silent Partner,"Platters, Act 5: The Silent Anniversary (10 Years Of Tha Silent Partner)",Hip-Hop,training
94468,Green Bags (Featuring Mayhem) (Bonus Track),Tha Silent Partner,"Platters, Act 5: The Silent Anniversary (10 Years Of Tha Silent Partner)",Hip-Hop,training
94628,Avant le départ : Buka dikit jos,Mike Morton,Indonesia Travel Tour Guide,Pop,training
94630,Cuisine,Mike Morton,Indonesia Travel Tour Guide,Pop,training
94631,Environnement : Jungle sound,Mike Morton,Indonesia Travel Tour Guide,Pop,training
94632,"Fêtes, rites et cérémonies : Ramadan Party",Mike Morton,Indonesia Travel Tour Guide,Pop,training
94634,Langue : Bahasa Indonesia,Mike Morton,Indonesia Travel Tour Guide,Pop,training
94635,Santé : Buto,Mike Morton,Indonesia Travel Tour Guide,Pop,training
